  PMO Teste       
     CUSTO MARGINAL DE DEMANDA - MEDIA PATAMARES           SUBMERCADO:SUDESTE                            

     ANO: 2024
                   1          2          3          4          5          6          7          8          9         10         11         12      MEDIA 
  1534          0.00       0.00       0.00       0.00       0.00       0.00      38.98      34.36      33.54      37.39       5.87      13.54      23.38
  1535          0.00       0.00       0.00       0.00       0.00       0.00      63.23      44.36      52.42      48.42      59.25      39.49      43.88
  1536          0.00       0.00       0.00       0.00       0.00      43.23      64.08      41.11      53.99      54.02      72.99      65.42      56.41
  1537          0.00       0.00       0.00       0.00       0.00      31.31      43.97      55.05      86.87      31.14      72.78      34.47      50.80
  1538          0.00       0.00       0.00       0.00       0.00      39.44      41.38      32.78      51.31      72.11      55.96      48.75      48.82
  1539          0.00       0.00       0.00       0.00       0.00       0.00      40.99      50.34       8.54       6.97       3.39       0.09      15.76
  1540          0.00       0.00       0.00       0.00       0.00      37.02      69.90      65.74     109.60     103.45     101.98     106.04      84.82
  1541          0.00       0.00       0.00       0.00       0.00       0.00      51.38      62.64      37.37      29.48      72.99     100.81      50.67
  1542          0.00       0.00       0.00       0.00       0.00      39.80      38.93      54.34      54.09      31.83      25.80      13.35      36.88
  1543          0.00       0.00       0.00       0.00       0.00      52.50      62.38      67.56      94.70      99.29      39.51       0.00      59.42
  1544          0.00       0.00       0.00       0.00       0.00       0.00      30.26      33.97      43.40      51.17      83.15      20.68      37.52
  1545          0.00       0.00       0.00       0.00       0.00       0.00      33.33      25.80      66.26      38.33       2.05       1.90      23.95
  1546          0.00       0.00       0.00       0.00       0.00       0.00      27.89      45.59      29.97       7.48       5.53      16.56      19.00
  1547          0.00       0.00       0.00       0.00       0.00      10.25      46.62      40.95      80.53      89.81      59.74      83.62      58.79
  1548          0.00       0.00       0.00       0.00       0.00      45.39      43.27      16.82       0.17      10.23      10.37       0.05      18.04
  1549          0.00       0.00       0.00       0.00       0.00       0.00       0.00      22.09      21.05      11.60       3.01       2.66       8.63
  1550          0.00       0.00       0.00       0.00       0.00       0.00       0.00       9.66       2.76       0.32      18.25      15.25       6.61
  1551          0.00       0.00       0.00       0.00       0.00       0.00      56.45      52.17      60.22      75.72      68.65      28.65      48.84
  1552          0.00       0.00       0.00       0.00       0.00      17.14       0.00      36.06      28.79      11.32      14.09       3.82      15.89
  1553          0.00       0.00       0.00       0.00       0.00      39.85       0.00       0.00      27.45      23.32       5.72       0.04      13.77
  1554          0.00       0.00       0.00       0.00       0.00       0.00      44.28      47.13      35.13     100.84     156.28     207.48      84.45
  1555          0.00       0.00       0.00       0.00       0.00       0.00       0.00      17.00      24.67       8.29       2.56       0.20       7.53
  1556          0.00       0.00       0.00       0.00       0.00       0.00      49.34      39.35      13.21       3.67      14.80      11.31      18.81
  1557          0.00       0.00       0.00       0.00       0.00       0.00      54.52      49.27      55.61      62.05      33.56      65.18      45.74
  1558          0.00       0.00       0.00       0.00       0.00      38.17      57.88      37.15      42.99      20.91       2.45       1.68      28.75
  1559          0.00       0.00       0.00       0.00       0.00      42.33       0.00      40.54       9.06      34.96       3.48       0.19      18.65
  1560          0.00       0.00       0.00       0.00       0.00      18.42      43.77      42.93      56.17      49.20      59.65      59.48      47.09
  1561          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      32.88      18.82      12.07       0.67       9.21
  1562          0.00       0.00       0.00       0.00       0.00       0.00      55.58      60.60      72.74      53.04      77.47      76.39      56.55
  1563          0.00       0.00       0.00       0.00       0.00      42.06      43.49      44.61      52.76     100.20     141.97     178.00      86.16
  1564          0.00       0.00       0.00       0.00       0.00      21.56      53.92      61.36      57.26     114.38     176.11     160.65      92.18
  1565          0.00       0.00       0.00       0.00       0.00       0.00      41.91      45.20      46.69      53.82      57.55      65.57      44.39
  1566          0.00       0.00       0.00       0.00       0.00       0.00      39.63      42.56      70.71      90.34     112.06       3.32      51.23
  1567          0.00       0.00       0.00       0.00       0.00      29.41      38.11      58.94      77.14      69.94       1.67      12.82      41.15
  1568          0.00       0.00       0.00       0.00       0.00       0.00      53.90      59.64      45.68      35.36      78.54     130.46      57.65
  1569          0.00       0.00       0.00       0.00       0.00       0.00      31.33      49.60      58.24      61.83      67.41       8.27      39.52
  1570          0.00       0.00       0.00       0.00       0.00      49.12      66.05      77.09      85.72     160.54     256.94     321.80     145.32
  1571          0.00       0.00       0.00       0.00       0.00       0.00      26.27      39.52      30.06      22.45       2.03       0.45      17.25
  1572          0.00       0.00       0.00       0.00       0.00      41.70       0.00      21.10      31.03      36.74      45.21       8.10      26.27
  1573          0.00       0.00       0.00       0.00       0.00       0.00       0.00      29.45      44.92      30.87      39.89      57.28      28.92
  1574          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      31.24       9.60      17.30       0.11       8.32
  1575          0.00       0.00       0.00       0.00       0.00       0.00      32.34      32.05      21.41      13.20       4.34       3.52      15.27
  1576          0.00       0.00       0.00       0.00       0.00       0.00      37.38      34.42      30.79      20.13       5.76       4.22      18.96
  1577          0.00       0.00       0.00       0.00       0.00      43.92      35.21      36.46      29.26      43.00      42.34       7.64      33.97
  1578          0.00       0.00       0.00       0.00       0.00       0.00      43.26      49.44      33.57      43.08      37.48      37.51      34.91
  1579          0.00       0.00       0.00       0.00       0.00       0.00      52.16      40.45      44.55      51.72      71.39      84.92      49.31
  1580          0.00       0.00       0.00       0.00       0.00      25.93      47.69      42.79      29.77      19.62       2.09       0.73      24.09
  1581          0.00       0.00       0.00       0.00       0.00       0.00      36.73      37.35      45.43      43.92      45.90      45.51      36.41
  1582          0.00       0.00       0.00       0.00       0.00       0.00      35.78      57.50      72.14      96.65      59.03      77.32      56.92
  1583          0.00       0.00       0.00       0.00       0.00       0.00      49.15      38.75      38.86      59.43      81.75      87.34      50.75
  1584          0.00       0.00       0.00       0.00       0.00      28.26      49.44      40.78      43.14      71.23      81.81     106.65      60.19
  1585          0.00       0.00       0.00       0.00       0.00       0.00      54.80      41.51      51.03      91.51     154.30     101.41      70.65
  1586          0.00       0.00       0.00       0.00       0.00       0.00      66.29      45.60      32.18       7.79       4.25       3.74      22.83
  1587          0.00       0.00       0.00       0.00       0.00       0.00      39.77      81.46      83.69     138.82     210.20     187.84     105.97
  1588          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       6.75       0.18       0.21       1.23       1.20
  1589          0.00       0.00       0.00       0.00       0.00      20.92      43.86      48.62      61.93     105.94     125.45     118.26      75.00
  1590          0.00       0.00       0.00       0.00       0.00       0.00      37.28      19.38      28.68      20.67      24.75      33.16      23.42
  1591          0.00       0.00       0.00       0.00       0.00       0.00      30.00      37.14      38.14      47.68      77.26      45.68      39.41
  1592          0.00       0.00       0.00       0.00       0.00       0.00      51.87      49.99      49.29      49.35      48.48      63.28      44.61
  1593          0.00       0.00       0.00       0.00       0.00       0.00      41.27      45.88      68.92      82.36      56.15      79.14      53.39
  1594          0.00       0.00       0.00       0.00       0.00       0.00      20.56      45.77      65.50      68.52      61.98     116.82      54.17
  1595          0.00       0.00       0.00       0.00       0.00      41.82      58.61      72.32      57.18       0.00       0.00       0.00      32.85
  1596          0.00       0.00       0.00       0.00       0.00       0.00       0.00      19.78      26.98      19.38      14.16       0.00      11.47
  1597          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       9.94       4.58       2.95       2.68       2.88
  1598          0.00       0.00       0.00       0.00       0.00       0.00      52.58      62.08      73.90      67.97      74.86       9.27      48.67
  1599          0.00       0.00       0.00       0.00       0.00       0.00      72.21      63.15      61.73      61.42      68.85     119.12      63.78
  1600          0.00       0.00       0.00       0.00       0.00       0.00      15.27      18.51      10.60       3.27       5.30       0.89       7.69
  1601          0.00       0.00       0.00       0.00       0.00      42.90      47.53      52.59      10.50       0.81       0.21       0.08      22.09
  1602          0.00       0.00       0.00       0.00       0.00       0.00      40.36      48.49     103.52      81.00     147.80     152.20      81.91
  1603          0.00       0.00       0.00       0.00       0.00       0.00      48.31      55.53      49.23      50.41      53.25      51.61      44.05
  1604          0.00       0.00       0.00       0.00       0.00       0.00      36.93      46.67      40.21       3.46       0.42       0.00      18.24
  1605          0.00       0.00       0.00       0.00       0.00       0.00      44.43      62.44      46.61      68.05      75.07      19.06      45.09
  1606          0.00       0.00       0.00       0.00       0.00      40.29      64.36      67.72      74.52      84.66      75.48      64.33      67.34
  1607          0.00       0.00       0.00       0.00       0.00       0.00      31.26      33.04      28.55      47.85      15.29       0.60      22.37
  1608          0.00       0.00       0.00       0.00       0.00      26.10       0.00      56.55      99.20      67.83      55.60      30.93      48.03
  1609          0.00       0.00       0.00       0.00       0.00      42.73      48.96      49.61      31.22      15.75       4.72       3.40      28.06
  1610          0.00       0.00       0.00       0.00       0.00       0.00      36.59      45.30      38.09      20.49      18.20      10.04      24.10
  1611          0.00       0.00       0.00       0.00       0.00       0.00      43.27      47.69      43.23      38.26      24.40      15.61      30.35
  1612          0.00       0.00       0.00       0.00       0.00       0.00      45.72      48.91      60.00      68.56      74.72      57.69      50.80
  1613          0.00       0.00       0.00       0.00       0.00       0.00      52.99      43.05      28.84       6.27       0.70       0.00      18.84
  1614          0.00       0.00       0.00       0.00       0.00      42.38      45.99      60.55      51.26      27.61       0.08       0.51      32.63
  1615          0.00       0.00       0.00       0.00       0.00      39.93      28.03      24.71      32.02      13.30      28.85       0.00      23.83
  1616          0.00       0.00       0.00       0.00       0.00       0.00      32.76      50.27      46.47      84.03     151.84      60.85      60.89
  1617          0.00       0.00       0.00       0.00       0.00       0.00      51.23      33.12      30.91      43.57      52.35       7.61      31.25
  1618          0.00       0.00       0.00       0.00       0.00       0.00      40.03      47.34      53.06      93.56      82.41     104.14      60.08
  1619          0.00       0.00       0.00       0.00       0.00       0.00      24.11      17.13      29.23      13.13       8.05      14.90      15.22
  1620          0.00       0.00       0.00       0.00       0.00       0.00      47.58      39.14      59.60      65.70      70.65     105.57      55.46
  1621          0.00       0.00       0.00       0.00       0.00       0.00       0.00      47.73      68.98     134.53     165.14      90.13      72.36
  1622          0.00       0.00       0.00       0.00       0.00       0.00      30.53      32.95      28.13      11.06       4.00       0.00      15.24
  1623          0.00       0.00       0.00       0.00       0.00      15.71      39.58      56.88      69.63      91.28     105.49     106.24      69.26
  1624          0.00       0.00       0.00       0.00       0.00       0.00      33.55      34.05      46.22      61.11      70.41      36.99      40.33
  1625          0.00       0.00       0.00       0.00       0.00      42.97      61.61      44.20      43.09      21.65      19.80      41.18      39.21
  1626          0.00       0.00       0.00       0.00       0.00       0.00      36.00      46.99      64.62      57.32      74.77      78.22      51.13
  1627          0.00       0.00       0.00       0.00       0.00      28.45      62.86      41.36     102.09     101.77     169.73     182.36      98.37
  1628          0.00       0.00       0.00       0.00       0.00      45.36      56.48      59.22      73.11      97.93      84.96     120.11      76.74
  1629          0.00       0.00       0.00       0.00       0.00       0.00      36.56      38.36      51.73      21.28       1.46       0.05      21.35
  1630          0.00       0.00       0.00       0.00       0.00       0.00      42.53      42.31      69.52      89.46     107.38     104.65      65.12
  1631          0.00       0.00       0.00       0.00       0.00       0.00      46.99      74.83      60.59      50.89      47.42      25.55      43.75
  1632          0.00       0.00       0.00       0.00       0.00       0.00      37.00      62.04      67.77      16.06       0.05       0.00      26.13
  1633          0.00       0.00       0.00       0.00       0.00       0.00      45.48      35.30      43.32      50.05      13.42      33.12      31.53
  1634          0.00       0.00       0.00       0.00       0.00       0.00      31.32      45.69      63.53      57.69      32.17      24.96      36.48
  1635          0.00       0.00       0.00       0.00       0.00       0.00      37.49      43.83      53.11      56.37     153.85     108.30      64.71
  1636          0.00       0.00       0.00       0.00       0.00       0.00      40.90      39.70      49.91      36.90      74.91      68.49      44.40
  1637          0.00       0.00       0.00       0.00       0.00      28.03      34.36      27.19      36.30      53.40      68.25      74.78      46.04
  1638          0.00       0.00       0.00       0.00       0.00       0.00      52.41      66.84      94.84      74.87      80.72      31.79      57.35
  1639          0.00       0.00       0.00       0.00       0.00       0.00      50.22      47.64      47.27     103.80     109.13      93.31      64.48
  1640          0.00       0.00       0.00       0.00       0.00      49.30      64.06      69.23      96.98      67.65     104.27      41.32      70.40
  1641          0.00       0.00       0.00       0.00       0.00      49.06      61.19      70.68      34.47      10.20       0.12       0.99      32.39
  1642          0.00       0.00       0.00       0.00       0.00       0.00      43.94      55.50      70.23      92.88      82.13       2.04      49.53
  1643          0.00       0.00       0.00       0.00       0.00       0.00      27.91      46.98      21.46      21.74       7.12       0.85      18.01
  1644          0.00       0.00       0.00       0.00       0.00       0.00      41.06      40.59      41.65      44.40      31.16       4.27      29.02
  1645          0.00       0.00       0.00       0.00       0.00       0.00      36.67      43.90       0.17       0.10       0.00       0.00      11.55
  1646          0.00       0.00       0.00       0.00       0.00      35.30      31.20      38.12      35.43      40.75      75.71     120.95      53.92
  1647          0.00       0.00       0.00       0.00       0.00      43.62      54.20      53.25      57.44      53.27      40.97       2.14      43.56
  1648          0.00       0.00       0.00       0.00       0.00       0.00       0.00      17.93       2.72       0.78       3.10       1.56       3.73
  1649          0.00       0.00       0.00       0.00       0.00       0.00      34.47      47.81      46.48      36.19      59.16      70.08      42.03
  1650          0.00       0.00       0.00       0.00       0.00       0.00      37.01      29.17      24.49      36.52      45.35      43.94      30.93
  1651          0.00       0.00       0.00       0.00       0.00       0.00      30.60      47.09      26.71      38.41      74.98      83.57      43.05
  1652          0.00       0.00       0.00       0.00       0.00      36.44      51.48      47.88      37.97      57.01      80.68      91.33      57.54
  1653          0.00       0.00       0.00       0.00       0.00      42.60      33.66      44.50      42.13      81.61     103.67     131.96      68.59
  1654          0.00       0.00       0.00       0.00       0.00      35.74      39.60      70.39      29.88      14.86       5.50      21.86      31.12
  1655          0.00       0.00       0.00       0.00       0.00       0.00      44.09      29.59      28.96       5.37      22.13       2.47      18.95
  1656          0.00       0.00       0.00       0.00       0.00       0.00      38.52      42.86       6.48      19.81      16.18      11.68      19.36
  1657          0.00       0.00       0.00       0.00       0.00      29.14      53.70      22.84      36.44       9.44       0.41       0.00      21.71
  1658          0.00       0.00       0.00       0.00       0.00       0.00      40.25      45.12      49.90      35.44      29.81      24.05      32.08
  1659          0.00       0.00       0.00       0.00       0.00       0.00      39.27      46.48      39.91      48.87      73.80     114.51      51.83
  1660          0.00       0.00       0.00       0.00       0.00       0.00       0.00      43.81      57.07      47.99      15.48       8.18      24.65
  1661          0.00       0.00       0.00       0.00       0.00       0.00       0.00      12.07      10.01       0.36      14.91      10.40       6.82
  1662          0.00       0.00       0.00       0.00       0.00       0.00      56.72      69.77      79.39      53.68      22.31       0.00      40.27
  1663          0.00       0.00       0.00       0.00       0.00      40.40      54.89      58.47      65.24       1.81      31.29      43.44      42.22
  1664          0.00       0.00       0.00       0.00       0.00       0.00      29.96      22.93      33.12      66.97      60.63       6.96      31.51
  1665          0.00       0.00       0.00       0.00       0.00       0.00       0.00      54.12      49.30      45.75      44.16       9.54      28.98
  1666          0.00       0.00       0.00       0.00       0.00      43.33      50.20      59.56      58.41      92.71      31.66       4.12      48.57
  1667          0.00       0.00       0.00       0.00       0.00      41.71      59.46      63.75      36.95      90.68      58.55       0.09      50.17
  1668          0.00       0.00       0.00       0.00       0.00       0.00      46.48      44.46      51.52      38.34      28.81      43.96      36.23
  1669          0.00       0.00       0.00       0.00       0.00      28.04      44.61      51.94      61.49      67.09      94.59      57.21      57.85
  1670          0.00       0.00       0.00       0.00       0.00       0.00      42.85      34.26      43.33      23.57       3.02       0.01      21.01
  1671          0.00       0.00       0.00       0.00       0.00       0.00      48.49      48.61      82.24      61.95      21.69       9.80      38.97
  1672          0.00       0.00       0.00       0.00       0.00      43.21      68.30      49.59      83.77      68.03      89.54      69.06      67.36
  1673          0.00       0.00       0.00       0.00       0.00       0.00      42.96      65.53      57.51      82.47      37.25       3.43      41.31
  1674          0.00       0.00       0.00       0.00       0.00      45.25      60.39      80.64     111.24     163.19     192.69     177.92     118.76
  1675          0.00       0.00       0.00       0.00       0.00      43.48      39.93      49.00      51.73      46.01      11.37       9.88      35.92
  1676          0.00       0.00       0.00       0.00       0.00       0.00      54.11      41.23      44.72      46.02      54.10      55.25      42.20
  1677          0.00       0.00       0.00       0.00       0.00      38.93      43.51      45.21      37.93      75.93      22.78       0.00      37.76
  1678          0.00       0.00       0.00       0.00       0.00      40.14      52.18      66.39      64.02      22.83      28.66       1.18      39.34
  1679          0.00       0.00       0.00       0.00       0.00      43.46      31.71      38.11      30.32      10.98       2.83       2.58      22.86
  1680          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.39       2.67       1.90       0.55       0.47       0.85
  1681          0.00       0.00       0.00       0.00       0.00      37.08      36.54      45.20      40.69      21.10       2.27       0.00      26.12
  1682          0.00       0.00       0.00       0.00       0.00       0.00      68.16      86.54      99.45      92.31     120.42      64.53      75.92
  1683          0.00       0.00       0.00       0.00       0.00       0.00      25.39      34.16      33.90      34.18      26.26      33.03      26.70
  1684          0.00       0.00       0.00       0.00       0.00       0.00      57.52      67.93      82.12      74.65      99.35      84.86      66.63
  1685          0.00       0.00       0.00       0.00       0.00       0.00      45.05      45.31      62.18      93.47      86.19      47.18      54.20
  1686          0.00       0.00       0.00       0.00       0.00       0.00      56.41      78.81      95.88      52.57      79.18      45.58      58.35
  1687          0.00       0.00       0.00       0.00       0.00       0.00      31.45      68.97      70.46      56.92     102.08     116.52      63.77
  1688          0.00       0.00       0.00       0.00       0.00       0.00      59.83      51.23      59.25      19.55      23.82       0.30      30.57
  1689          0.00       0.00       0.00       0.00       0.00      41.13      40.53      43.66     103.90      78.22      86.94      67.30      65.96
  1690          0.00       0.00       0.00       0.00       0.00      43.46      67.17      68.64      71.47      80.15      79.60      42.18      64.67
  1691          0.00       0.00       0.00       0.00       0.00      42.31      43.00      16.32      10.53       1.00       0.88       0.00      16.29
  1692          0.00       0.00       0.00       0.00       0.00       0.00      48.92      61.91      29.22       3.80       0.68       0.00      20.65
  1693          0.00       0.00       0.00       0.00       0.00      10.11      45.43      41.49     101.00      72.26      79.45     113.81      66.22
  1694          0.00       0.00       0.00       0.00       0.00       0.00      45.65      46.88      63.59      75.38      84.70      30.49      49.53
  1695          0.00       0.00       0.00       0.00       0.00      29.20      38.16      41.37      57.69     106.70      72.76      90.81      62.38
  1696          0.00       0.00       0.00       0.00       0.00      37.68      43.77      67.79      16.26       0.61       0.76       0.02      23.84
  1697          0.00       0.00       0.00       0.00       0.00       0.00       0.00      35.68      38.49      42.94      17.93      16.60      21.66
  1698          0.00       0.00       0.00       0.00       0.00      35.33      37.34      24.04      37.96      18.18      10.75       0.00      23.37
  1699          0.00       0.00       0.00       0.00       0.00       0.00      41.93      84.56      60.06      92.44     150.92     124.33      79.18
  1700          0.00       0.00       0.00       0.00       0.00       0.00       0.00      36.82      22.45      22.89      22.73      23.53      18.35
  1701          0.00       0.00       0.00       0.00       0.00       0.00      21.57      45.26      36.83      22.28       1.01       0.00      18.14
  1702          0.00       0.00       0.00       0.00       0.00       0.00      42.19      47.37      35.91       1.10       0.00       0.00      18.08
  1703          0.00       0.00       0.00       0.00       0.00       0.00      53.65      52.18      32.56      51.98      48.41       0.05      34.12
  1704          0.00       0.00       0.00       0.00       0.00       0.00      34.76      36.62      41.76      35.03      55.93      30.74      33.55
  1705          0.00       0.00       0.00       0.00       0.00       0.00      31.56      20.62      14.84       9.93      25.83       1.25      14.86
  1706          0.00       0.00       0.00       0.00       0.00       0.00       0.00       5.88      11.15       0.02       0.68       0.17       2.56
  1707          0.00       0.00       0.00       0.00       0.00      23.83      61.52      50.45      61.95      97.12     109.52     162.38      80.97
  1708          0.00       0.00       0.00       0.00       0.00      49.09      58.99      62.68      64.05      87.87      81.94      72.63      68.18
  1709          0.00       0.00       0.00       0.00       0.00       0.00      57.40      60.03      63.02      88.52      70.59      86.11      60.81
  1710          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      13.00      34.12      27.72      84.27      22.73
  1711          0.00       0.00       0.00       0.00       0.00      48.43      77.76     103.32      83.09      71.86      79.93      75.91      77.19
  1712          0.00       0.00       0.00       0.00       0.00      39.38      40.64      41.46      34.03      37.66      51.01      39.63      40.54
  1713          0.00       0.00       0.00       0.00       0.00       0.00      25.22      32.50      25.78      14.77      25.35       9.19      18.97
  1714          0.00       0.00       0.00       0.00       0.00       0.00      55.52      43.11      86.76      58.87     106.39      43.24      56.27
  1715          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00
  1716          0.00       0.00       0.00       0.00       0.00       0.00      44.02      28.51      25.82      22.98      41.57       2.85      23.68
  1717          0.00       0.00       0.00       0.00       0.00       0.00      35.59      45.34      61.08      30.16      15.46       0.00      26.80
  1718          0.00       0.00       0.00       0.00       0.00       0.00      31.60      54.58      43.86      56.17      83.58      77.02      49.55
  1719          0.00       0.00       0.00       0.00       0.00       0.00      53.67      64.14      68.27      77.60      75.13      48.07      55.27
  1720          0.00       0.00       0.00       0.00       0.00      36.40       0.00      41.14      23.97       0.00       0.48       0.00      14.57
  1721          0.00       0.00       0.00       0.00       0.00       0.00      47.19      62.59      68.78      47.26      90.37     112.52      61.24
  1722          0.00       0.00       0.00       0.00       0.00       0.00      39.46      35.38      56.67      67.69      69.84      81.39      50.06
  1723          0.00       0.00       0.00       0.00       0.00       0.00      33.40      40.71       0.00       1.71       0.05       0.00      10.84
  1724          0.00       0.00       0.00       0.00       0.00      42.66      59.08      70.67     118.58      97.37      59.05      17.66      66.44
  1725          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.73       0.06       0.00       0.00       0.11
  1726          0.00       0.00       0.00       0.00       0.00      43.51      54.09      52.03       8.78      13.10       5.94      12.66      27.16
  1727          0.00       0.00       0.00       0.00       0.00       0.00       0.00      34.11      10.07       9.76      22.27       2.66      11.27
  1728          0.00       0.00       0.00       0.00       0.00      43.01      52.67      33.49      60.23      80.77      67.69      31.31      52.74
  1729          0.00       0.00       0.00       0.00       0.00      27.97      24.60      39.53      21.42      23.96       4.60       0.08      20.31
  1730          0.00       0.00       0.00       0.00       0.00      36.14      38.51       0.00      21.96      13.01      22.87       0.20      18.96
  1731          0.00       0.00       0.00       0.00       0.00       0.00       0.00      37.38      46.16      22.46       0.24       0.62      15.27
  1732          0.00       0.00       0.00       0.00       0.00       0.00      75.86     100.74     148.84     130.93     103.65     101.16      94.45
  1733          0.00       0.00       0.00       0.00       0.00       0.00      55.30      66.48      43.49      82.66      89.67     107.36      63.57
  1734          0.00       0.00       0.00       0.00       0.00       0.00      34.54      43.72      21.28      75.47      72.53      67.76      45.04
  1735          0.00       0.00       0.00       0.00       0.00       0.00      44.42      35.06      59.11      24.36      10.18       0.36      24.78
  1736          0.00       0.00       0.00       0.00       0.00       0.00      63.08      64.64      67.86      75.01     102.72      79.83      64.73
  1737          0.00       0.00       0.00       0.00       0.00       0.00      57.53      39.21      45.86      46.56      11.25       0.00      28.63
  1738          0.00       0.00       0.00       0.00       0.00       8.67      66.94      49.96      57.58      34.17      46.50       6.46      38.61
  1739          0.00       0.00       0.00       0.00       0.00       0.00      34.19      31.03      39.93      42.71      74.81     104.51      46.74
  1740          0.00       0.00       0.00       0.00       0.00      43.20      51.57      28.92       0.43       0.27      10.40      56.04      27.26
  1741          0.00       0.00       0.00       0.00       0.00      21.59      39.53      45.31      26.55       0.56       0.81       0.00      19.19
  1742          0.00       0.00       0.00       0.00       0.00       0.00      47.28      85.97      49.26      62.57      86.68     114.28      63.72
  1743          0.00       0.00       0.00       0.00       0.00       0.00      30.41      39.40      37.72      11.91      24.83      10.84      22.16
  1744          0.00       0.00       0.00       0.00       0.00      26.24      52.21      61.59      99.90      91.89     144.84     107.87      83.51
  1745          0.00       0.00       0.00       0.00       0.00       0.00      48.20      34.34      26.53      66.09      94.72      48.94      45.54
  1746          0.00       0.00       0.00       0.00       0.00      21.42      33.06      45.81      69.94      81.06      41.47      26.94      45.67
  1747          0.00       0.00       0.00       0.00       0.00      34.28      45.35      46.22      41.33      54.69      74.83      33.95      47.24
  1748          0.00       0.00       0.00       0.00       0.00      40.03      46.88      31.12       9.45      17.33      64.07      45.98      36.41
  1749          0.00       0.00       0.00       0.00       0.00      40.10      62.92      68.73      64.11      47.28      66.74     103.57      64.78
  1750          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00      10.14       1.81       5.16      15.77       4.70
  1751          0.00       0.00       0.00       0.00       0.00      29.15      48.18      49.32      64.06      54.35      70.99      64.20      54.32
  1752          0.00       0.00       0.00       0.00       0.00      36.62      50.73      60.87      36.79      35.37      17.63      25.82      37.69
  1753          0.00       0.00       0.00       0.00       0.00      39.34      52.42      52.75      70.07      53.36      57.27      45.63      52.98
  1754          0.00       0.00       0.00       0.00       0.00       0.00      35.49      49.23      21.17      36.56       9.13       7.64      22.75
  1755          0.00       0.00       0.00       0.00       0.00       0.00      55.39      44.13      88.05      48.37      23.80       1.98      37.39
  1756          0.00       0.00       0.00       0.00       0.00       0.00      24.80      16.62       2.83       0.96       0.23       5.44       7.27
  1757          0.00       0.00       0.00       0.00       0.00      36.54      63.29      41.84      69.87      97.54      86.68      68.99      66.39
  1758          0.00       0.00       0.00       0.00       0.00       5.99      36.72      44.80      63.33      74.39     103.16      91.78      60.02
  1759          0.00       0.00       0.00       0.00       0.00       0.00      36.81      12.82       5.78       6.14       0.26       0.49       8.90
  1760          0.00       0.00       0.00       0.00       0.00      48.11      40.41      41.25      45.51      93.01      18.36       0.00      40.95
  1761          0.00       0.00       0.00       0.00       0.00       5.94      60.97      49.09      61.17      86.12      99.17      51.55      59.14
  1762          0.00       0.00       0.00       0.00       0.00       0.00      41.76      41.61      26.63      43.82      49.13      24.06      32.43
  1763          0.00       0.00       0.00       0.00       0.00       0.00      42.05      47.59      12.83      21.03       3.62       2.07      18.46
  1764          0.00       0.00       0.00       0.00       0.00      43.73      41.21      69.21      78.51      53.32      45.78      25.00      50.96
  1765          0.00       0.00       0.00       0.00       0.00       0.00      31.60      38.96      46.70      51.17      31.74       0.00      28.60
  1766          0.00       0.00       0.00       0.00       0.00      34.63      41.96      38.91      45.38      33.20      28.79      69.04      41.70
  1767          0.00       0.00       0.00       0.00       0.00       8.27      32.06      45.61      27.04      20.94      13.08       1.85      21.26
  1768          0.00       0.00       0.00       0.00       0.00       0.00      31.61      44.56      44.53       0.68       0.03       0.00      17.34
  1769          0.00       0.00       0.00       0.00       0.00       0.00       0.00      37.42      60.70      45.15      47.34      61.71      36.05
  1770          0.00       0.00       0.00       0.00       0.00       0.00      24.00      48.90      71.10      10.90      58.69       0.64      30.61
  1771          0.00       0.00       0.00       0.00       0.00      42.20      50.76      61.48      45.29      43.21      41.46       6.29      41.53
  1772          0.00       0.00       0.00       0.00       0.00      32.80      47.32      59.34      93.83      89.88     102.98     137.83      80.57
  1773          0.00       0.00       0.00       0.00       0.00       0.00       0.00      34.58       0.00      25.71      23.97      10.56      13.55
  1774          0.00       0.00       0.00       0.00       0.00      43.77      66.28      82.36      67.33      68.29      49.44       1.61      54.16
  1775          0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.00       0.09       0.32       0.20       4.06       0.67
  1776          0.00       0.00       0.00       0.00       0.00       0.00      34.08      25.25      31.09      55.56     106.74     115.67      52.63
  1777          0.00       0.00       0.00       0.00       0.00       0.00      63.16      86.28      85.08     155.68     118.44      82.87      84.50
  1778          0.00       0.00       0.00       0.00       0.00      32.95      37.30      40.15      19.10       9.29       1.39       0.00      20.03
  1779          0.00       0.00       0.00       0.00       0.00      43.56      37.38      47.94      31.87      67.48      58.20       0.06      40.93
  1780          0.00       0.00       0.00       0.00       0.00       0.00      23.33      36.58      35.13      44.28      10.39       6.27      22.29
  1781          0.00       0.00       0.00       0.00       0.00       0.00      47.35      50.81      44.43      50.54      64.38      21.39      39.84
